container,chunk_pool_foff,site_foff,site_vram,derived_base,source_file,line,kind,expression_or_null,containing_function,containing_func_foff,containing_func_vram,containing_func_size,func_status,true_name,distinct_id,attribution,notes
TOWN.BIN,0x64F04C,0x64FFD4,0x80016FD4,0x7F9C7000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_806CFD04,0x64FD04,0x80016D04,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x64F04C,0x65002C,0x8001702C,0x7F9C7000,main.c,,expr,cdhd_cnt,func_806CFD04,0x64FD04,0x80016D04,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x65101C,0x6511A4,0x800161A4,0x7F9C5000,main.c,40,assert,,func_806D1114,0x651114,0x80016114,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x65101C,0x651294,0x80016294,0x7F9C5000,main.c,55,assert,,func_806D11E8,0x6511E8,0x800161E8,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x65104C,0x651E30,0x80016E30,0x7F9C5000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_806D1C74,0x651C74,0x80016C74,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x65104C,0x651F44,0x80016F44,0x7F9C5000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_806D1C74,0x651C74,0x80016C74,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x65104C,0x651F9C,0x80016F9C,0x7F9C5000,main.c,,expr,cdhd_cnt,func_806D1C74,0x651C74,0x80016C74,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x652948,0x652A6C,0x8001626C,0x7F9C3800,main.c,39,assert,,func_806D29EC,0x6529EC,0x800161EC,196,dup:MATCH,func_8095013C,D059,direct,
TOWN.BIN,0x652948,0x652B38,0x80016338,0x7F9C3800,main.c,54,assert,,func_806D2AB0,0x652AB0,0x800162B0,204,MATCH,func_800162B0,D061,direct,
TOWN.BIN,0x652978,0x65321C,0x80016A1C,0x7F9C3800,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_806D30B4,0x6530B4,0x800168B4,716,MATCH,func_800168B4,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x652978,0x6532F4,0x80016AF4,0x7F9C3800,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_806D30B4,0x6530B4,0x800168B4,716,MATCH,func_800168B4,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x652978,0x65334C,0x80016B4C,0x7F9C3800,main.c,,expr,cdhd_cnt,func_806D30B4,0x6530B4,0x800168B4,716,MATCH,func_800168B4,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x654038,0x6550D8,0x800170D8,0x7F9C2000,main.c,40,assert,,func_806D5048,0x655048,0x80017048,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x654038,0x6551C8,0x800171C8,0x7F9C2000,main.c,55,assert,,func_806D511C,0x65511C,0x8001711C,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x654068,0x655D64,0x80017D64,0x7F9C2000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_806D5BA8,0x655BA8,0x80017BA8,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c; after:player.c
TOWN.BIN,0x654068,0x655E78,0x80017E78,0x7F9C2000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_806D5BA8,0x655BA8,0x80017BA8,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c; after:player.c
TOWN.BIN,0x654068,0x655ED0,0x80017ED0,0x7F9C2000,main.c,,expr,cdhd_cnt,func_806D5BA8,0x655BA8,0x80017BA8,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c; after:player.c
TOWN.BIN,0x6540DC,0x6564C4,0x800184C4,0x7F9C2000,player.c,64,assert,,func_806D6420,0x656420,0x80018420,248,dup:MATCH,func_8001AB74,D065,direct,
TOWN.BIN,0x65783C,0x6588E0,0x800170E0,0x7F9BE800,,,expr,head,func_806D8824,0x658824,0x80017024,404,not-in-sweep,,D071,unattributed,pool-neighbours after:main.c
TOWN.BIN,0x65783C,0x65895C,0x8001715C,0x7F9BE800,,,expr,ptr[n].vx,func_806D8824,0x658824,0x80017024,404,not-in-sweep,,D074,unattributed,pool-neighbours after:main.c
TOWN.BIN,0x65783C,0x658984,0x80017184,0x7F9BE800,,,expr,ptr[n].vy,func_806D8824,0x658824,0x80017024,404,not-in-sweep,,D075,unattributed,pool-neighbours after:main.c
TOWN.BIN,0x65786C,0x658A84,0x80017284,0x7F9BE800,main.c,40,assert,,func_806D89F4,0x6589F4,0x800171F4,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x65786C,0x658B74,0x80017374,0x7F9BE800,main.c,55,assert,,func_806D8AC8,0x658AC8,0x800172C8,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x65789C,0x659710,0x80017F10,0x7F9BE800,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_806D9554,0x659554,0x80017D54,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x65789C,0x659824,0x80018024,0x7F9BE800,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_806D9554,0x659554,0x80017D54,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x65789C,0x65987C,0x8001807C,0x7F9BE800,main.c,,expr,cdhd_cnt,func_806D9554,0x659554,0x80017D54,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x65B01C,0x65B24C,0x8001624C,0x7F9BB000,main.c,40,assert,,func_806DB1BC,0x65B1BC,0x800161BC,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x65B01C,0x65B33C,0x8001633C,0x7F9BB000,main.c,55,assert,,func_806DB290,0x65B290,0x80016290,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x65B04C,0x65BED8,0x80016ED8,0x7F9BB000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_806DBD1C,0x65BD1C,0x80016D1C,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x65B04C,0x65BFEC,0x80016FEC,0x7F9BB000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_806DBD1C,0x65BD1C,0x80016D1C,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x65B04C,0x65C044,0x80017044,0x7F9BB000,main.c,,expr,cdhd_cnt,func_806DBD1C,0x65BD1C,0x80016D1C,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x67181C,0x671C80,0x80016480,0x7F9A4800,main.c,40,assert,,func_806F1BF0,0x671BF0,0x800163F0,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x67181C,0x671D70,0x80016570,0x7F9A4800,main.c,55,assert,,func_806F1CC4,0x671CC4,0x800164C4,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x67184C,0x67290C,0x8001710C,0x7F9A4800,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_806F2750,0x672750,0x80016F50,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x67184C,0x672A20,0x80017220,0x7F9A4800,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_806F2750,0x672750,0x80016F50,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x67184C,0x672A78,0x80017278,0x7F9A4800,main.c,,expr,cdhd_cnt,func_806F2750,0x672750,0x80016F50,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x68DBE4,0x68FB64,0x80018B64,0x7F989000,lshop.c,65,assert,,func_8070FADC,0x68FADC,0x80018ADC,288,dup:MATCH,func_80018D14,D058,direct,
TOWN.BIN,0x68DBE4,0x68FD7C,0x80018D7C,0x7F989000,lshop.c,113,assert,,func_8070FCE8,0x68FCE8,0x80018CE8,416,dup:MATCH,func_80018F20,D055,direct,
TOWN.BIN,0x68DBE4,0x68FE38,0x80018E38,0x7F989000,lshop.c,118,assert,,func_8070FCE8,0x68FCE8,0x80018CE8,416,dup:MATCH,func_80018F20,D056,direct,
TOWN.BIN,0x68DBE4,0x68FEF0,0x80018EF0,0x7F989000,lshop.c,128,assert,,func_8070FE88,0x68FE88,0x80018E88,260,dup:MATCH,func_800190C0,D057,direct,
TOWN.BIN,0x68DC14,0x69033C,0x8001933C,0x7F989000,main.c,40,assert,,func_807102AC,0x6902AC,0x800192AC,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x68DC14,0x69042C,0x8001942C,0x7F989000,main.c,55,assert,,func_80710380,0x690380,0x80019380,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x68DC44,0x690FC8,0x80019FC8,0x7F989000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_80710E0C,0x690E0C,0x80019E0C,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x68DC44,0x6910DC,0x8001A0DC,0x7F989000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_80710E0C,0x690E0C,0x80019E0C,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x68DC44,0x691134,0x8001A134,0x7F989000,main.c,,expr,cdhd_cnt,func_80710E0C,0x690E0C,0x80019E0C,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6AA01C,0x6AA5EC,0x800165EC,0x7F96C000,main.c,40,assert,,func_8072A55C,0x6AA55C,0x8001655C,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x6AA01C,0x6AA6DC,0x800166DC,0x7F96C000,main.c,55,assert,,func_8072A630,0x6AA630,0x80016630,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x6AA04C,0x6AB278,0x80017278,0x7F96C000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_8072B0BC,0x6AB0BC,0x800170BC,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6AA04C,0x6AB38C,0x8001738C,0x7F96C000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_8072B0BC,0x6AB0BC,0x800170BC,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6AA04C,0x6AB3E4,0x800173E4,0x7F96C000,main.c,,expr,cdhd_cnt,func_8072B0BC,0x6AB0BC,0x800170BC,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6CC81C,0x6CCA30,0x80016230,0x7F949800,main.c,40,assert,,func_8074C9A0,0x6CC9A0,0x800161A0,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x6CC81C,0x6CCB20,0x80016320,0x7F949800,main.c,55,assert,,func_8074CA74,0x6CCA74,0x80016274,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x6CC84C,0x6CD6BC,0x80016EBC,0x7F949800,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_8074D500,0x6CD500,0x80016D00,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6CC84C,0x6CD7D0,0x80016FD0,0x7F949800,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_8074D500,0x6CD500,0x80016D00,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6CC84C,0x6CD828,0x80017028,0x7F949800,main.c,,expr,cdhd_cnt,func_8074D500,0x6CD500,0x80016D00,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6E181C,0x6E1E8C,0x8001668C,0x7F934800,main.c,40,assert,,func_80761DFC,0x6E1DFC,0x800165FC,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x6E181C,0x6E1F7C,0x8001677C,0x7F934800,main.c,55,assert,,func_80761ED0,0x6E1ED0,0x800166D0,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x6E184C,0x6E2B18,0x80017318,0x7F934800,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_8076295C,0x6E295C,0x8001715C,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6E184C,0x6E2C2C,0x8001742C,0x7F934800,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_8076295C,0x6E295C,0x8001715C,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6E184C,0x6E2C84,0x80017484,0x7F934800,main.c,,expr,cdhd_cnt,func_8076295C,0x6E295C,0x8001715C,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6EFF5C,0x6F027C,0x80016A7C,0x7F926800,main.c,40,assert,,func_807701EC,0x6F01EC,0x800169EC,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x6EFF5C,0x6F036C,0x80016B6C,0x7F926800,main.c,55,assert,,func_807702C0,0x6F02C0,0x80016AC0,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x6EFF8C,0x6F0F08,0x80017708,0x7F926800,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_80770D4C,0x6F0D4C,0x8001754C,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6EFF8C,0x6F101C,0x8001781C,0x7F926800,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_80770D4C,0x6F0D4C,0x8001754C,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6EFF8C,0x6F1074,0x80017874,0x7F926800,main.c,,expr,cdhd_cnt,func_80770D4C,0x6F0D4C,0x8001754C,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6F481C,0x6F49E4,0x800161E4,0x7F921800,main.c,40,assert,,func_80774954,0x6F4954,0x80016154,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x6F481C,0x6F4AD4,0x800162D4,0x7F921800,main.c,55,assert,,func_80774A28,0x6F4A28,0x80016228,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x6F484C,0x6F5670,0x80016E70,0x7F921800,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_807754B4,0x6F54B4,0x80016CB4,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6F484C,0x6F5784,0x80016F84,0x7F921800,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_807754B4,0x6F54B4,0x80016CB4,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6F484C,0x6F57DC,0x80016FDC,0x7F921800,main.c,,expr,cdhd_cnt,func_807754B4,0x6F54B4,0x80016CB4,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6F701C,0x6F71E4,0x800161E4,0x7F91F000,main.c,40,assert,,func_80777154,0x6F7154,0x80016154,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x6F701C,0x6F72D4,0x800162D4,0x7F91F000,main.c,55,assert,,func_80777228,0x6F7228,0x80016228,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x6F704C,0x6F7E70,0x80016E70,0x7F91F000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_80777CB4,0x6F7CB4,0x80016CB4,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6F704C,0x6F7F84,0x80016F84,0x7F91F000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_80777CB4,0x6F7CB4,0x80016CB4,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6F704C,0x6F7FDC,0x80016FDC,0x7F91F000,main.c,,expr,cdhd_cnt,func_80777CB4,0x6F7CB4,0x80016CB4,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6FDB58,0x6FDD60,0x80016560,0x7F918800,main.c,40,assert,,func_8077DCD0,0x6FDCD0,0x800164D0,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x6FDB58,0x6FDE50,0x80016650,0x7F918800,main.c,55,assert,,func_8077DDA4,0x6FDDA4,0x800165A4,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x6FDB88,0x6FE9EC,0x800171EC,0x7F918800,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_8077E830,0x6FE830,0x80017030,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6FDB88,0x6FEB00,0x80017300,0x7F918800,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_8077E830,0x6FE830,0x80017030,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x6FDB88,0x6FEB58,0x80017358,0x7F918800,main.c,,expr,cdhd_cnt,func_8077E830,0x6FE830,0x80017030,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x705138,0x7052E0,0x800162E0,0x7F911000,main.c,40,assert,,func_80785250,0x705250,0x80016250,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x705138,0x7053D0,0x800163D0,0x7F911000,main.c,55,assert,,func_80785324,0x705324,0x80016324,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x705168,0x705F6C,0x80016F6C,0x7F911000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_80785DB0,0x705DB0,0x80016DB0,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x705168,0x706080,0x80017080,0x7F911000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_80785DB0,0x705DB0,0x80016DB0,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x705168,0x7060D8,0x800170D8,0x7F911000,main.c,,expr,cdhd_cnt,func_80785DB0,0x705DB0,0x80016DB0,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x71A138,0x71A308,0x80016308,0x7F8FC000,main.c,40,assert,,func_8079A278,0x71A278,0x80016278,212,dup:MATCH,func_800194E4,D060,direct,
TOWN.BIN,0x71A138,0x71A3F8,0x800163F8,0x7F8FC000,main.c,55,assert,,func_8079A34C,0x71A34C,0x8001634C,240,dup:MATCH,func_800195B8,D062,direct,
TOWN.BIN,0x71A168,0x71AF94,0x80016F94,0x7F8FC000,main.c,,expr,((u_long)p - (u_long)ost_w)/ sizeof(OSETDT),func_8079ADD8,0x71ADD8,0x80016DD8,864,dup:MATCH,func_8001A044,D082,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x71A168,0x71B0A8,0x800170A8,0x7F8FC000,main.c,,expr,((u_long)pp - (u_long)osel_w)/ sizeof(OSETDT*),func_8079ADD8,0x71ADD8,0x80016DD8,864,dup:MATCH,func_8001A044,D083,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x71A168,0x71B100,0x80017100,0x7F8FC000,main.c,,expr,cdhd_cnt,func_8079ADD8,0x71ADD8,0x80016DD8,864,dup:MATCH,func_8001A044,D084,rdata-block-before,pool-neighbours before:main.c
TOWN.BIN,0x7F7FCC,0x7F8018,0x80702018,0x7FF0A000,,,expr,kind,func_80877FEC,0x7F7FEC,0x80701FEC,144,MATCH,func_80701FEC,D072,unattributed,
TOWN.BIN,0x7F7FCC,0x7F803C,0x8070203C,0x7FF0A000,,,expr,mode,func_80877FEC,0x7F7FEC,0x80701FEC,144,MATCH,func_80701FEC,D073,unattributed,
TOWN.BIN,0x7F7FCC,0x7F8060,0x80702060,0x7FF0A000,,,expr,sno,func_80877FEC,0x7F7FEC,0x80701FEC,144,MATCH,func_80701FEC,D079,unattributed,
TOWN.BIN,0x7F88B0,0x7F89EC,0x807029EC,0x7FF0A000,sn_main.c,,expr,p->kind,func_80878974,0x7F8974,0x80702974,224,MATCH,func_80878974,D086,same-function,pool-neighbours after:sn_main.c
TOWN.BIN,0x7F88B0,0x7F8A10,0x80702A10,0x7FF0A000,sn_main.c,,expr,ov_work.kind,func_80878974,0x7F8974,0x80702974,224,MATCH,func_80878974,D085,same-function,pool-neighbours after:sn_main.c
TOWN.BIN,0x7F88D4,0x7F8A38,0x80702A38,0x7FF0A000,sn_main.c,47,mark,,func_80878974,0x7F8974,0x80702974,224,MATCH,func_80878974,D088,direct,
TOWN.BIN,0x7F88F4,0x7F8ABC,0x80702ABC,0x7FF0A000,tobjs.c,226,assert,,func_80878A80,0x7F8A80,0x80702A80,296,not-in-sweep,,D067,direct,
TOWN.BIN,0x7FFB10,0x7FFBF0,0x80700BF0,0x7FF01000,,,expr,kind,func_8087FBC4,0x7FFBC4,0x80700BC4,144,dup:MATCH,func_80883004,D072,unattributed,pool-neighbours after:flgtst.c
TOWN.BIN,0x7FFB10,0x7FFC14,0x80700C14,0x7FF01000,,,expr,mode,func_8087FBC4,0x7FFBC4,0x80700BC4,144,dup:MATCH,func_80883004,D073,unattributed,pool-neighbours after:flgtst.c
TOWN.BIN,0x7FFB10,0x7FFC38,0x80700C38,0x7FF01000,,,expr,sno,func_8087FBC4,0x7FFBC4,0x80700BC4,144,dup:MATCH,func_80883004,D079,unattributed,pool-neighbours after:flgtst.c
TOWN.BIN,0x7FFB30,0x7FFF50,0x80700F50,0x7FF01000,flgtst.c,201,mark,,func_8087FEF0,0x7FFEF0,0x80700EF0,168,MATCH,func_8087FEF0,D087,direct,
TOWN.BIN,0x7FFB50,0x80020C,0x8070120C,0x7FF01000,sn_main.c,,expr,p->kind,func_80880194,0x800194,0x80701194,224,not-in-sweep,,D086,same-function,pool-neighbours before:flgtst.c; after:sn_main.c
TOWN.BIN,0x7FFB50,0x800230,0x80701230,0x7FF01000,sn_main.c,,expr,ov_work.kind,func_80880194,0x800194,0x80701194,224,not-in-sweep,,D085,same-function,pool-neighbours before:flgtst.c; after:sn_main.c
TOWN.BIN,0x7FFB74,0x800258,0x80701258,0x7FF01000,sn_main.c,48,mark,,func_80880194,0x800194,0x80701194,224,not-in-sweep,,D089,direct,
TOWN.BIN,0x7FFB94,0x8002D4,0x807012D4,0x7FF01000,tobjs.c,89,assert,,func_808802A0,0x8002A0,0x807012A0,252,not-in-sweep,,D069,direct,
TOWN.BIN,0x800F44,0x801004,0x80700804,0x7FEFF800,,,expr,kind,func_80880FD8,0x800FD8,0x807007D8,144,dup:MATCH,func_80883004,D072,unattributed,pool-neighbours after:sn_main.c
TOWN.BIN,0x800F44,0x801028,0x80700828,0x7FEFF800,,,expr,mode,func_80880FD8,0x800FD8,0x807007D8,144,dup:MATCH,func_80883004,D073,unattributed,pool-neighbours after:sn_main.c
TOWN.BIN,0x800F44,0x80104C,0x8070084C,0x7FEFF800,,,expr,sno,func_80880FD8,0x800FD8,0x807007D8,144,dup:MATCH,func_80883004,D079,unattributed,pool-neighbours after:sn_main.c
TOWN.BIN,0x800F64,0x80164C,0x80700E4C,0x7FEFF800,sn_main.c,,expr,p->kind,func_808815D4,0x8015D4,0x80700DD4,224,not-in-sweep,,D086,same-function,pool-neighbours after:sn_main.c
TOWN.BIN,0x800F64,0x801670,0x80700E70,0x7FEFF800,sn_main.c,,expr,ov_work.kind,func_808815D4,0x8015D4,0x80700DD4,224,not-in-sweep,,D085,same-function,pool-neighbours after:sn_main.c
TOWN.BIN,0x800F88,0x801698,0x80700E98,0x7FEFF800,sn_main.c,48,mark,,func_808815D4,0x8015D4,0x80700DD4,224,not-in-sweep,,D089,direct,
TOWN.BIN,0x800FA8,0x80170C,0x80700F0C,0x7FEFF800,tobjs.c,75,assert,,func_808816E0,0x8016E0,0x80700EE0,228,not-in-sweep,,D068,direct,
TOWN.BIN,0x802FB4,0x803030,0x80700830,0x7FEFD800,,,expr,kind,func_80883004,0x803004,0x80700804,144,MATCH,func_80883004,D072,unattributed,pool-neighbours after:tobjs.c
TOWN.BIN,0x802FB4,0x803054,0x80700854,0x7FEFD800,,,expr,mode,func_80883004,0x803004,0x80700804,144,MATCH,func_80883004,D073,unattributed,pool-neighbours after:tobjs.c
TOWN.BIN,0x802FB4,0x803078,0x80700878,0x7FEFD800,,,expr,sno,func_80883004,0x803004,0x80700804,144,MATCH,func_80883004,D079,unattributed,pool-neighbours after:tobjs.c
TOWN.BIN,0x802FD4,0x80357C,0x80700D7C,0x7FEFD800,tobjs.c,75,assert,,func_80883550,0x803550,0x80700D50,228,not-in-sweep,,D068,direct,
TOWN.BIN,0x832944,0x833698,0xA0700E98,0x9FECD800,sn_main.c,,expr,p->kind,func_808B3620,0x833620,0xA0700E20,252,MATCH,func_808B3620,D086,same-function,pool-neighbours after:sn_main.c
TOWN.BIN,0x832944,0x8336BC,0xA0700EBC,0x9FECD800,sn_main.c,,expr,ov_work.kind,func_808B3620,0x833620,0xA0700E20,252,MATCH,func_808B3620,D085,same-function,pool-neighbours after:sn_main.c
TOWN.BIN,0x832968,0x8336E4,0xA0700EE4,0x9FECD800,sn_main.c,48,mark,,func_808B3620,0x833620,0xA0700E20,252,MATCH,func_808B3620,D089,direct,
TOWN.BIN,0x837CB0,0x837D70,0x00003570,0xFF7CB800,,,expr,kind,func_808B7D44,0x837D44,0x00003544,144,dup:MATCH,func_80883004,D072,unattributed,pool-neighbours after:sn_main.c
TOWN.BIN,0x837CB0,0x837D94,0x00003594,0xFF7CB800,,,expr,mode,func_808B7D44,0x837D44,0x00003544,144,dup:MATCH,func_80883004,D073,unattributed,pool-neighbours after:sn_main.c
TOWN.BIN,0x837CB0,0x837DB8,0x000035B8,0xFF7CB800,,,expr,sno,func_808B7D44,0x837D44,0x00003544,144,dup:MATCH,func_80883004,D079,unattributed,pool-neighbours after:sn_main.c
TOWN.BIN,0x837CD0,0x838548,0x00003D48,0xFF7CB800,sn_main.c,,expr,p->kind,func_808B84D0,0x8384D0,0x00003CD0,252,not-in-sweep,,D086,same-function,pool-neighbours after:sn_main.c
